,ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
20950,1,6690,70186,117961,117969,19666,118890,202872,118398,118892
20951,1,25279,4145,117961,118300,120026,120344,303717,118424,120346
20952,0,17278,4997,118290,118291,121108,119502,132803,117887,119503
20953,1,15675,7122,117961,118225,118403,118259,117906,290919,118261
20954,0,27124,46503,120140,120141,121589,120952,120953,118453,120954
20955,1,79958,85475,117961,118300,120410,118784,117906,290919,118786
20956,0,13878,3005,117961,118413,118481,118784,117906,290919,118786
20957,1,16070,770,117961,118300,120722,118451,130134,118453,118454
20958,1,80647,20394,117961,118052,118706,123045,123637,120518,123047
20959,1,75954,52856,117961,118052,118053,118207,174445,270488,118209
20960,0,45333,2163,118219,118220,120694,118777,242184,308574,118779
20961,0,42085,8229,120342,120343,118631,117905,125684,290919,117908
20962,0,75901,30445,118212,119763,118360,118129,155276,118131,118132
20963,0,33642,55752,118181,118182,117941,117885,117886,117887,117888
20964,1,77178,70641,117961,118327,120318,118523,310608,118331,118525
20965,1,77500,7424,5110,117954,122672,130857,125539,308574,130858
20966,1,20294,30872,117916,118011,118599,179731,118247,117887,117973
20967,1,34591,2594,117961,118300,120410,117905,117906,290919,117908
20968,1,38470,50327,118079,118080,117878,117885,118177,117887,117888
20969,1,57869,14800,117961,117962,118352,118784,117906,290919,118786
20970,1,74151,7023,117961,117962,119223,118259,118260,290919,118261
20971,1,75834,7475,91261,118026,118202,118321,117906,290919,118322
20972,1,39879,57718,117961,119256,119257,117946,118806,292795,117948
20973,1,41128,14731,117961,118446,118447,118321,117906,290919,118322
20974,1,71430,8164,117961,118327,120685,118641,123881,118643,118644
20975,1,80173,16541,117961,118225,120551,117905,117906,290919,117908
20976,1,19946,4588,117961,118225,118403,117905,117906,290919,117908
20977,0,41569,23338,117961,118052,118867,122129,270992,121916,122131
20978,1,31219,2409,117961,117962,117904,127782,123170,290919,127783
20979,0,13878,2904,118169,118170,117945,117946,169286,292795,117948
20980,1,29136,7506,117961,118446,120317,118321,117906,290919,118322
20981,1,45380,16566,120140,120141,120559,120618,304465,118643,120619
20982,1,35540,58703,117929,117940,117920,117885,117913,117887,117888
20983,1,40000,866,117961,118413,120526,118259,132668,290919,118261
20984,1,44746,3281,117961,118225,120323,122849,120324,119095,122850
20985,0,75078,17451,117961,118052,126137,126138,252926,124136,126140
20986,1,74741,1913,117902,117903,118783,120952,122352,118453,120954
20987,1,80142,1334,117961,117962,118910,127782,129606,290919,127783
20988,1,23179,13867,117961,118446,120317,132500,132500,124487,132502
20989,1,838,7398,117961,118225,119924,118321,240983,290919,118322
20990,0,1020,58465,118602,118603,118008,117885,118097,117887,117888
20991,0,17308,4566,119062,119091,118992,118028,130134,117887,118030
20992,1,42680,44022,117961,117962,122215,118321,160543,290919,118322
20993,1,4675,5409,117961,118343,119993,118321,117906,290919,118322
20994,1,45333,2113,117951,117952,117920,118568,117897,19721,118570
20995,1,26430,8280,118212,118580,117895,117896,117897,117887,117898
20996,1,36463,7679,118573,118574,117945,117946,130573,292795,117948
20997,1,35498,13419,117961,118300,120059,119849,310589,118638,119851
20998,0,22313,15385,117902,118041,117945,259173,130913,292795,118943
20999,1,19722,7491,117961,118300,119181,117905,117906,290919,117908
21000,1,3130,71189,117961,118386,121883,118278,125206,290919,118279
21001,1,20287,2192,118185,31010,122779,179731,155634,117887,117973
21002,1,75685,79366,117961,118413,120526,117905,240983,290919,117908
21003,1,14570,54258,117890,118102,117878,118568,292195,19721,118570
21004,1,15023,7519,91261,118026,120671,118321,117906,290919,118322
21005,1,4675,7030,118212,118213,123201,118321,117906,290919,118322
21006,1,40237,24916,91261,118026,118027,273308,185122,249618,118232
21007,1,38751,13304,117961,118327,123757,118636,128696,118638,118639
21008,0,75078,30430,118541,118542,118562,118563,118564,270488,118565
21009,1,17249,2260,117961,118343,119598,118834,133686,118424,118836
21010,1,97017,2291,117961,118225,120663,118777,279443,308574,118779
21011,1,42031,28266,118315,118463,118522,131252,131253,124487,131254
21012,1,4675,51086,117961,118343,118856,117905,117906,290919,117908
21013,1,73815,28475,118315,118463,119214,119172,147163,118467,119174
21014,1,15672,2781,117961,118300,118783,118747,130134,118453,118749
21015,1,34714,6220,117961,118327,121645,122269,122270,118643,122271
21016,1,3842,51761,117961,118413,120370,117905,117906,290919,117908
21017,1,80199,17713,117961,118225,122273,118321,118448,290919,118322
21018,0,75901,5253,118887,118888,120126,118980,188371,118295,118982
21019,1,36575,3606,118169,118170,118179,118047,121204,117887,118049
21020,1,4675,5697,117961,118386,118692,118784,117906,290919,118786
21021,1,26430,33774,118212,118580,117895,117896,117897,117887,117898
21022,1,79092,23125,117961,118225,119136,120056,255657,118474,120058
21023,1,41000,5047,117961,118300,127284,118826,236735,118424,118828
21024,1,29100,7076,117961,118225,120041,119093,124352,119095,119096
21025,1,79092,2220,117961,118300,125872,120344,303717,118424,120346
21026,1,37734,63172,117929,117940,117941,117885,117913,117887,117888
21027,1,23921,59765,117961,118386,118317,118523,294485,118331,118525
21028,1,39329,59785,91261,118026,120671,121143,139068,249618,121145
21029,1,31232,53230,117876,117877,117878,118568,292195,19721,118570
21030,1,25993,6047,117961,118413,120370,118784,117906,290919,118786
21031,0,33150,311696,117902,117903,118507,120990,120991,118398,120992
21032,0,17308,4847,118290,118291,120144,118293,224680,118295,118296
21033,1,45974,55640,118752,119070,118754,118274,118806,292795,118276
21034,1,31299,46526,117961,118300,119984,123067,269406,118398,123068
21035,1,78405,95479,117961,118327,118492,132692,226262,270488,132694
21036,1,33241,1584,117961,118327,118507,118396,299403,118398,118399
21037,1,17308,5196,117961,118052,121949,118207,127292,270488,118209
21038,1,15714,1723,117961,119256,119257,117946,118806,292795,117948
21039,1,278393,4258,117961,118343,119598,118422,300136,118424,118425
21040,1,36207,49682,118555,118178,118320,118321,117906,290919,118322
21041,1,3853,15391,117961,118052,120304,125405,311792,125407,125408
21042,1,38124,55827,117929,117940,117941,117885,117913,117887,117888
21043,1,33423,30471,118595,118596,118701,118702,303450,118704,118705
21044,1,74627,100922,118976,118977,117895,118194,118195,117887,118196
21045,1,78516,44062,117961,117962,118910,118321,117906,290919,118322
21046,0,79092,1480,117887,118178,117945,119192,129506,119184,119194
21047,1,25993,6277,117961,118343,120722,117905,117906,290919,117908
21048,1,3617,3618,117961,118300,118631,118054,118054,117887,118055
21049,1,38725,58704,117916,118011,117884,117879,117886,19721,117880
21050,0,1003,7020,118169,118170,121716,147122,303447,249618,147124
21051,0,23096,46288,119596,119597,118214,118702,195315,118704,118705
21052,0,42085,20508,118219,118220,117941,117879,119983,19721,117880
21053,0,42085,81744,117902,117903,118783,118451,130134,118453,118454
21054,1,7543,54618,117961,118052,118992,118784,118785,290919,118786
21055,1,1020,1806,117961,118413,122007,117905,240983,290919,117908
21056,1,71866,36958,118169,118170,118171,259173,127240,292795,118943
21057,1,32642,7679,118573,118574,117945,259173,126238,292795,118943
21058,1,20743,53354,118084,118085,117920,119323,128571,19793,119325
21059,1,27896,96013,118106,118107,117920,121067,121068,121069,121070
21060,1,32270,7265,117961,118343,119598,120773,123107,118960,120774
21061,1,3853,53303,117961,118300,121951,119743,130169,3130,119745
21062,1,79121,51145,118595,118596,81476,118422,149098,118424,118425
21063,1,4675,49577,117961,118327,118933,117905,117906,290919,117908
21064,1,78697,14638,117961,118052,118910,118321,117906,290919,118322
21065,1,40438,4130,117961,118052,118881,117905,117906,290919,117908
21066,1,15797,195311,119301,119302,119303,118321,195312,290919,118322
21067,1,75901,5201,117961,118343,118979,307024,159672,118331,118332
21068,1,39233,5717,117961,118300,124725,118321,117906,290919,118322
21069,1,17308,5196,117961,118052,121949,118636,197472,118638,118639
21070,1,80773,7220,117961,118225,120551,117905,186454,290919,117908
21071,1,79121,5396,117961,118343,120270,120773,118959,118960,120774
21072,1,58642,6997,117961,118343,149210,118321,117906,290919,118322
21073,1,25993,5016,117961,118343,121710,120789,250337,118424,120791
21074,1,79422,17617,117961,118386,119214,118784,121556,290919,118786
21075,1,15007,3032,118212,118213,123201,117905,125206,290919,117908
21076,1,44649,7001,117961,118327,118933,121594,127596,4673,121596
21077,1,32456,16569,117961,118327,120559,120988,304465,118643,120989
21078,1,4675,118619,117961,118343,119142,117905,172635,290919,117908
21079,1,44812,8686,117961,118327,119830,118321,117906,290919,118322
21080,0,17226,46462,118290,118291,119837,120344,142386,118424,120346
21081,1,13878,54986,117935,117936,117878,117899,117899,19721,117900
21082,1,20364,13799,117961,118052,120356,120357,310997,118424,120359
21083,1,20271,60180,117916,118011,117941,117879,117886,19721,117880
21084,1,28149,8516,117961,118386,118733,169634,235935,118736,169635
21085,1,41594,3225,117961,118327,118929,118321,117906,290919,118322
21086,1,43504,8592,119062,119091,118514,117905,117906,290919,117908
21087,1,3853,17669,117961,118446,118514,117905,128804,290919,117908
21088,1,41400,30441,118582,120216,118360,247659,310330,19721,247660
21089,1,16798,2296,117961,118413,277693,120773,118959,118960,120774
21090,1,25330,50690,118269,118270,117878,117879,117879,19721,117880
21091,1,36927,1755,119062,119091,119223,125793,137422,118643,125795
21092,1,77385,18236,117961,118052,120304,307024,129630,118331,118332
21093,1,79092,5127,117961,118300,118597,118834,146010,118424,118836
21094,1,107867,7072,117961,117962,118352,118321,117906,290919,118322
21095,1,34061,15918,117961,118327,118320,120690,136365,290919,120692
21096,1,34886,25607,117961,118343,118856,118321,117906,290919,118322
21097,1,19484,17687,118219,118220,117941,117879,117879,19721,117880
21098,1,45015,4370,117961,118343,118514,118321,117906,290919,118322
21099,1,20296,70531,118138,118139,117884,117885,117913,117887,117888
21100,1,20281,14302,117916,117917,118599,179731,131017,117887,117973
21101,1,19723,2000,117932,117933,117878,117879,117879,19721,117880
21102,1,79092,3753,117961,118300,118360,118636,310589,118638,118639
21103,1,980,13441,117961,118225,122870,125793,128018,118643,125795
21104,1,14960,23586,118084,118085,117884,117885,117913,117887,117888
21105,1,33230,2409,117961,117962,117904,119949,123170,290919,119951
21106,1,20364,131441,117961,118343,119598,119433,133686,118424,119435
21107,1,75834,5730,117961,118446,118597,120578,137493,118762,120580
21108,1,37709,53519,11146,118491,117884,117885,117913,117887,117888
21109,0,75078,70322,118315,118463,118464,119172,162182,118467,119174
21110,1,34924,5909,117961,118446,16232,118321,117906,290919,118322
21111,1,19481,14633,118106,118107,117912,117885,117913,117887,117888
21112,1,80830,3053,117961,118225,120663,118641,306399,118643,118644
21113,1,4675,7122,117961,118225,118403,118278,117906,290919,118279
21114,0,28510,3722,117961,118300,120059,119849,124718,118638,119851
21115,1,18418,59429,118595,118596,81476,120344,130834,118424,120346
21116,0,28884,4636,117902,117903,119181,120952,122352,118453,120954
21117,1,27082,23340,117961,118225,125919,119997,278014,118131,119998
21118,1,35788,53150,119062,119091,128935,118863,127778,118398,118865
21119,1,75078,3230,117961,118386,121961,118523,310608,118331,118525
21120,1,80649,4743,119062,119091,120663,117905,117906,290919,117908
21121,1,80669,7339,117961,118300,118360,119849,233946,118638,119851
21122,1,36429,46472,117961,119256,119257,118995,119235,292795,118997
21123,1,19723,2145,117993,117994,117878,119192,135350,119184,119194
21124,1,18688,17695,117890,117891,117878,117879,117879,19721,117880
21125,1,35376,71171,117961,118386,123844,118784,121926,290919,118786
21126,1,33054,4175,117961,118343,119598,120497,133686,118424,120499
21127,1,4675,6890,117961,118446,120317,118321,117906,290919,118322
21128,1,40003,28232,118315,118463,118522,119172,132732,118467,119174
21129,1,87843,6482,117961,118343,118992,117905,240983,290919,117908
21130,1,43452,70274,119062,119091,118042,118043,118044,270488,118046
21131,0,17308,48935,119062,119063,119064,118924,254936,118667,118926
21132,1,28370,43,119920,119921,119922,117905,129950,290919,117908
21133,0,25993,1480,122532,122533,118575,119192,129506,119184,119194
21134,1,80877,16973,117961,118300,124942,117905,117906,290919,117908
21135,1,42085,3116,117961,118300,147589,118912,309291,118424,118914
21136,0,75078,5046,117961,118052,120356,126516,300136,118612,126518
21137,1,37732,98566,117922,117923,123279,179731,138273,117887,117973
21138,1,43876,118151,118079,118080,117878,118370,118371,118372,118373
21139,1,75078,128564,118315,118463,118522,118321,117906,290919,118322
21140,0,73108,22458,117961,117962,120677,307024,306404,118331,118332
21141,1,20293,56781,117926,118266,117941,117885,117913,117887,117888
21142,1,39331,56723,117961,118386,118317,117905,117906,290919,117908
21143,0,42085,49646,119691,119692,118635,120903,118406,119695,120904
21144,1,25865,15824,117961,118225,120323,119093,120324,119095,119096
21145,1,36761,666,117926,118124,117941,118568,122535,19721,118570
21146,1,4675,2017,117961,118052,121645,118054,118054,117887,118055
21147,1,14845,19832,117961,118327,123901,118784,117906,290919,118786
21148,1,3130,3245,117961,118300,121216,119351,206049,3130,119353
21149,1,75463,7278,91261,118026,118202,118321,117906,290919,118322
21150,1,45790,25618,117961,118327,118320,118321,118448,290919,118322
21151,1,45338,14696,117876,117877,117878,118568,173457,19721,118570
21152,0,6104,133801,119062,119091,118535,118451,130134,118453,118454
21153,1,4675,4036,117961,118413,120370,118321,240983,290919,118322
21154,1,39327,7411,117961,118386,118746,118451,152307,118453,118454
21155,1,4673,770,117961,118300,119181,121594,127596,4673,121596
21156,1,34924,5413,117961,118327,118391,118321,117906,290919,118322
21157,1,44839,3838,117961,118225,119924,117905,117906,290919,117908
21158,0,35451,57680,118256,118257,117945,118274,118806,292795,118276
21159,0,4675,888,117902,117903,7646,118451,130134,118453,118454
21160,1,4675,69637,119062,119091,120410,118259,151426,290919,118261
21161,1,42085,50736,117961,118052,118821,118321,240983,290919,118322
21162,1,20208,3990,117961,117962,118409,120516,123107,120518,120519
21163,1,13878,21083,118106,118107,117941,118568,131694,19721,118570
21164,1,38710,119058,118079,118080,117878,117879,118177,19721,117880
21165,1,37571,6217,117961,118327,118328,120765,120765,118467,120767
21166,1,31613,4589,117961,118327,120383,118536,301475,308574,118539
21167,1,37260,82358,117983,117984,117878,117879,117897,19721,117880
21168,1,78286,4023,117961,118446,119064,118784,117906,290919,118786
21169,1,79092,15646,117961,118343,119796,307024,310608,118331,118332
21170,1,15064,22832,117961,117969,19666,118054,128999,117887,118055
21171,1,43452,3465,122880,122974,118042,118043,118043,270488,118046
21172,1,15022,6454,117961,118343,118856,118321,117906,290919,118322
21173,1,33423,57715,133430,32137,118701,119587,303450,118704,119589
21174,0,77300,16713,117961,118343,118623,307024,118678,118331,118332
21175,1,43452,3558,117902,117903,118042,118043,157256,270488,118046
21176,1,16351,7338,117961,118225,119924,117905,117906,290919,117908
21177,1,20349,1810,117961,118327,120559,118641,306399,118643,118644
21178,1,32270,5320,118290,118291,119598,120344,260942,118424,120346
21179,1,75940,7459,5110,117954,122672,118685,223708,308574,118687
21180,1,37737,18162,117918,117919,117884,117879,117886,19721,117880
21181,1,42085,4998,117961,118343,119598,119928,310608,118331,119929
21182,1,6449,55805,117961,118343,118856,132692,132693,270488,132694
21183,1,33146,49678,117961,118300,123749,118636,150376,118638,118639
21184,1,44920,18220,117961,118052,118867,117905,117906,290919,117908
21185,1,74236,13832,117961,117962,118501,118777,185617,308574,118779
21186,1,80460,54618,117961,118052,118992,118784,118785,290919,118786
21187,1,44900,15615,118752,118753,119121,280788,280788,292795,119082
21188,1,38972,1945,118256,118257,118450,118995,151952,292795,118997
21189,1,79624,15391,117961,118052,120304,125405,311792,125407,125408
21190,1,13878,108550,117929,117930,117912,118568,281735,19721,118570
21191,1,41594,15918,117961,118327,118320,120690,136365,290919,120692
21192,1,34924,44053,117961,117962,117904,127782,123170,290919,127783
21193,1,79092,4821,117961,118343,119598,120348,255097,118295,120350
21194,1,79936,69502,118658,118659,123606,118451,120319,118453,118454
21195,0,33642,4622,118212,118580,117878,133111,125539,118870,133113
21196,1,41371,21592,117926,118266,117920,118568,310732,19721,118570
21197,1,74310,50066,117961,118343,118833,118912,278748,118424,118914
21198,1,25993,6071,117961,118413,122007,118321,118448,290919,118322
21199,1,45444,1719,117961,118327,118507,118890,138290,118398,118892
21200,1,14354,56052,118219,118220,117920,118568,306742,19721,118570
21201,1,23194,994,117961,118300,120312,120516,123107,120518,120519
21202,1,4675,29134,117961,118300,28618,118321,240983,290919,118322
21203,1,3853,17828,117961,118300,118514,128230,302830,4673,128231
21204,1,27124,7807,117961,118327,118518,118043,118756,270488,118046
21205,1,75901,20126,117961,118386,120677,122067,120065,118424,122069
21206,1,13878,11987,118006,118007,118008,117879,117897,19721,117880
21207,1,75324,3464,118573,118574,118042,118043,118043,270488,118046
21208,0,15369,19829,117961,118386,118896,120773,310589,118960,120774
21209,1,27348,52891,117961,118343,118292,118293,118302,118295,118296
21210,0,31983,23269,117961,118300,119019,120812,311057,118638,120814
21211,1,16038,15478,118256,118257,118623,126684,128108,292795,126685
21212,1,2925,4533,117961,118343,118700,118321,117906,290919,118322
21213,1,81522,40006,118315,118463,123089,118465,141459,118467,118468
21214,1,391,27916,117926,117927,117941,117885,117913,117887,117888
21215,1,37807,3145,117926,118124,81476,118028,130424,117887,118030
21216,1,76500,35191,117961,118446,118447,118777,279443,308574,118779
21217,1,18418,4147,117961,118300,118631,118422,300136,118424,118425
21218,1,20293,16049,117926,118124,81476,179731,120238,117887,117973
21219,0,17308,139593,118169,118170,119781,130479,213762,119784,130481
21220,1,3853,2819,117961,118300,120410,117905,117906,290919,117908
21221,0,79092,17147,117882,117883,117884,118129,123932,118131,118132
21222,1,79092,4642,117961,118225,120551,118321,240983,290919,118322
21223,1,35046,19760,117961,117962,118352,117905,240983,290919,117908
21224,1,6977,19829,117961,118386,118896,118784,121873,290919,118786
21225,1,33248,7520,117961,118343,124725,118321,240983,290919,118322
21226,1,34061,26321,117961,118327,118320,118321,117906,290919,118322
21227,1,43803,7252,117961,117962,118352,117905,117906,290919,117908
21228,0,39939,4474,117961,118446,119064,117905,117906,290919,117908
21229,0,73722,7459,5110,117954,122672,118685,125511,308574,118687
21230,0,23921,52224,117902,118041,118042,118043,118044,270488,118046
21231,1,75834,6999,117961,118343,121747,118321,240983,290919,118322
21232,1,79226,7370,117961,118413,118481,117905,117906,290919,117908
21233,1,22391,25631,117961,118343,120291,118422,144350,118424,118425
21234,1,45019,7011,117961,118327,120685,117905,240983,290919,117908
21235,1,20364,15412,117961,118343,119993,119849,310589,118638,119851
21236,1,23921,51347,120864,121013,124133,120789,225335,118424,120791
21237,1,15064,2014,117961,117962,118791,118368,129597,117887,118486
21238,1,15716,55669,117902,118041,118623,118274,118806,292795,118276
21239,1,45325,13782,117961,118343,118395,120647,311441,118398,120649
21240,1,20294,59495,117916,117917,117941,117879,117886,19721,117880
21241,1,6977,7389,117961,118386,118746,118451,130134,118453,118454
21242,1,19722,6982,117961,118300,118783,118777,279443,308574,118779
21243,1,75834,7338,117961,118225,118616,118321,240983,290919,118322
21244,1,37653,6618,118602,118603,117941,118568,118568,19721,118570
21245,1,74047,17290,117961,118386,118522,117905,117906,290919,117908
21246,1,34752,1146,117961,118225,120663,118321,117906,290919,118322
21247,1,23921,15415,117961,118225,123173,118054,118054,117887,118055
21248,1,15023,7411,117961,118386,118746,118747,152307,118453,118749
21249,1,72024,17728,117961,118446,119986,118318,168365,118205,118319
21250,1,34579,1443,117961,118343,120722,118321,117906,290919,118322
21251,1,37103,770,117961,118300,119181,118451,130134,118453,118454
21252,1,40867,7411,117961,118386,118746,118451,126089,118453,118454
21253,1,38704,50550,117893,117894,117895,117885,117913,117887,117888
21254,1,75078,59394,91261,118026,118317,117905,117906,290919,117908
21255,1,31654,3949,117961,117962,118352,118777,128848,308574,118779
21256,1,32642,46661,118256,118257,117945,118995,118806,292795,118997
21257,1,25278,4707,117961,118300,121108,119928,150810,118331,119929
21258,1,25536,5403,117961,118413,121639,118321,117906,290919,118322
21259,1,34536,54303,117961,118327,118492,118747,125738,118453,118749
21260,1,78591,33774,118212,118580,117895,117896,117897,117887,117898
21261,1,78919,71171,117961,118386,118746,118259,117906,290919,118261
21262,1,15884,15895,117961,118052,120677,122067,300136,118424,122069
21263,1,278393,46514,117961,118300,120059,119849,310589,118638,119851
21264,1,29094,20432,117890,117891,117878,117899,123862,19721,117900
21265,1,27082,79114,117961,118225,124449,119849,310589,118638,119851
21266,1,39324,18213,117961,118386,118746,118747,160002,118453,118749
21267,1,79010,8717,117961,118225,118403,118451,130134,118453,118454
21268,1,73815,49110,118315,118463,118522,125687,145795,6725,125689
21269,0,13878,6729,117961,117969,6725,120527,275449,6725,120529
21270,1,30851,13777,117961,118300,118395,123067,300044,118398,123068
21271,1,80574,8606,117902,118041,118575,119949,131270,290919,119951
21272,1,4673,3697,117961,118327,118933,126293,162849,4673,126295
21273,1,4675,7370,117961,118413,118481,118321,117906,290919,118322
21274,1,94748,2349,117961,117962,118501,117905,240983,290919,117908
21275,1,35190,13874,117961,118446,120368,118685,122058,308574,118687
21276,1,76613,5244,117961,118343,119598,117905,117906,290919,117908
21277,1,4675,1409,117961,118300,120722,118958,118959,118960,118961
21278,1,81524,24916,91261,118026,118027,273308,120072,249618,118232
21279,1,25731,53265,117961,118300,120059,118054,118054,117887,118055
21280,1,37552,1755,117961,117962,119223,125793,146749,118643,125795
21281,1,75834,8563,117961,118300,118783,118321,117906,290919,118322
21282,1,27082,3285,117961,118225,120663,118530,278014,118131,118532
21283,1,38708,50581,118114,118115,117884,117885,117913,117887,117888
21284,1,114261,4590,117961,118343,118395,123067,269406,118398,123068
21285,1,20293,32074,117926,118124,119569,179731,118017,117887,117973
21286,1,16034,53374,118169,118170,119796,259173,189088,292795,118943
21287,1,32270,59267,117961,117962,120924,122297,301475,118331,118899
21288,0,79092,1411,117902,117903,118437,122129,305057,121916,122131
21289,1,38860,5560,118256,118257,117945,117946,119235,292795,117948
21290,1,75468,21280,117961,118386,118317,118685,122058,308574,118687
21291,1,27082,2291,117961,118225,120663,118777,279443,308574,118779
21292,1,25536,4638,117961,118343,119987,119172,256190,118467,119174
21293,1,4675,127738,117961,118225,118403,120952,130134,118453,120954
21294,1,4675,18686,117961,118386,128823,118784,118785,290919,118786
21295,1,74754,18686,117961,118386,128823,118784,118785,290919,118786
21296,1,33642,77222,117910,118855,117920,117879,117886,19721,117880
21297,1,20487,2942,117961,118343,118700,118321,117906,290919,118322
21298,1,34950,8243,118555,118178,118320,118321,117906,290919,118322
21299,1,20364,4950,117961,118343,118911,118912,309291,118424,118914
21300,1,25993,770,117961,118300,120722,118451,130134,118453,118454
21301,0,23096,70274,119062,119091,118042,118043,118044,270488,118046
21302,1,41642,4566,119062,119091,118992,118028,117906,117887,118030
21303,1,78841,23125,117961,118225,119136,120056,255657,118474,120058
21304,1,861,6191,117961,118300,120297,118784,120474,290919,118786
21305,1,42441,4478,117961,118386,118746,117905,240983,290919,117908
21306,1,38119,122016,118219,118220,117912,118568,125168,19721,118570
21307,1,41334,28253,118315,118463,123089,117905,117906,290919,117908
21308,1,21915,22387,118006,118007,117878,179731,118335,117887,117973
21309,1,25788,95479,117961,118327,118492,132692,226262,270488,132694
21310,1,43868,1541,117961,118225,123173,118054,120716,117887,118055
21311,1,17226,1652,117961,118327,118507,179731,131099,117887,117973
21312,1,5344,7014,117961,118446,119961,118259,125206,290919,118261
21313,1,41758,28253,118315,118463,123089,118259,128796,290919,118261
21314,1,278393,3119,117961,118300,120312,119849,310589,118638,119851
21315,1,1805,49850,117961,118413,122007,118259,126257,290919,118261
21316,0,34808,60982,11146,118491,117884,117885,117913,117887,117888
21317,1,18418,3116,117961,118300,147589,118912,309291,118424,118914
21318,1,4675,1806,117961,118413,122007,118321,240983,290919,118322
21319,1,75338,75417,118126,118237,117895,117896,117913,117887,117898
21320,1,25989,4914,117961,118300,120026,118834,127160,118424,118836
21321,1,71972,16922,117961,117962,118501,117905,117906,290919,117908
21322,1,42710,55643,118256,118257,117945,280788,280788,292795,119082
21323,1,20897,7492,117961,118225,118226,118811,286597,19793,118813
21324,0,73798,52105,118595,118596,81476,118422,149098,118424,118425
21325,0,34620,5739,117961,118446,118684,127108,235721,118667,127110
21326,1,31224,14638,117961,118052,118910,118321,117906,290919,118322
21327,1,3826,189,117961,118413,121639,117905,240983,290919,117908
21328,1,73756,1898,117961,118225,131159,120097,131160,270488,120099
21329,1,33054,3993,117961,118343,119598,124576,124577,118424,124578
21330,1,33146,5108,117961,118300,118395,118396,233714,118398,118399
21331,1,34442,5423,117961,118327,118391,118321,117906,290919,118322
21332,1,78818,6021,117961,118413,122007,118321,118448,290919,118322
21333,1,4675,7011,117961,118327,120685,118321,118448,290919,118322
21334,1,79327,7525,117961,118225,120551,118321,240983,290919,118322
21335,1,19964,16588,119920,119921,137107,118321,117906,290919,118322
21336,1,74979,118151,118079,118080,117878,117879,242253,19721,117880
21337,1,14665,851,117961,117962,122215,118784,117906,290919,118786
21338,1,23096,8343,119301,119302,119303,118321,117906,290919,118322
21339,1,80151,6278,117961,118343,120722,117905,240983,290919,117908
21340,1,75078,3197,117961,118386,120361,118321,117906,290919,118322
21341,1,41495,7539,117961,118343,119987,117905,117906,290919,117908
21342,1,32270,16690,117961,118446,119064,122022,131302,119221,122024
21343,1,35376,3197,117961,118386,120361,117905,117906,290919,117908
21344,0,73229,3767,120864,120865,118360,118777,279443,308574,118779
21345,1,81350,2407,117961,118446,120317,118321,117906,290919,118322
21346,1,4675,4511,117961,118300,119195,117905,117906,290919,117908
21347,1,17226,53081,117961,118343,119598,119433,133686,118424,119435
21348,1,40202,3966,117961,118343,122012,122849,123053,119095,122850
21349,1,3264,17414,118752,119070,118042,118043,118043,270488,118046
21350,1,79092,5330,117961,118052,121667,118523,310608,118331,118525
21351,1,4675,17640,117961,118052,118706,118318,140982,118205,118319
21352,1,7543,6454,117961,118343,118856,117905,240983,290919,117908
21353,1,19481,85779,118106,118107,117912,117885,117913,117887,117888
21354,1,44722,3188,117961,117962,120924,118523,306404,118331,118525
21355,1,42323,4583,117961,118413,120370,118321,240983,290919,118322
21356,1,25993,4950,117961,118343,118911,118826,236735,118424,118828
21357,1,89861,7265,117961,118343,119598,118321,117906,290919,118322
21358,1,25734,5028,117961,118386,118896,119849,244844,118638,119851
21359,0,33125,4847,118290,118291,120144,118293,224680,118295,118296
21360,1,15864,7014,117961,118446,119961,118278,118260,290919,118279
21361,1,1937,2017,117961,118327,121645,118054,159996,117887,118055
21362,1,4675,17759,117961,118413,122007,118536,118536,308574,118539
21363,1,74356,7991,117961,118327,274241,135740,147904,119772,135742
21364,1,42085,7525,117961,118225,120551,118321,117906,290919,118322
21365,1,81355,7660,117961,118386,121961,117905,117906,290919,117908
21366,1,75078,28152,118315,118463,120361,118784,121926,290919,118786
21367,1,7678,70260,117961,118225,120535,120647,159051,118398,120649
21368,1,39879,5560,118256,118257,117945,259173,280788,292795,118943
21369,1,20292,32074,117926,118124,119569,179731,288579,117887,117973
21370,1,77213,46104,117961,118327,120559,120988,304465,118643,120989
21371,1,75834,20382,117961,118300,124942,118777,279443,308574,118779
21372,1,79092,311433,117961,118327,118507,121527,128634,118398,121529
21373,1,6921,4218,117961,118300,118301,124152,300136,118424,124154
21374,1,39608,6216,117961,126102,118328,124886,306399,118643,124888
21375,0,75078,52735,117961,118052,120677,122067,127906,118424,122069
21376,0,23921,74884,126918,126919,118042,118563,176749,270488,118565
21377,1,75834,2612,117961,118327,123901,118784,121873,290919,118786
21378,1,78196,4715,117961,118300,125872,118422,249904,118424,118425
21379,1,39429,46526,117961,118300,119984,118396,269406,118398,118399
21380,1,39332,83216,91261,118026,118317,118278,118260,290919,118279
21381,1,13878,13262,118219,118220,118221,118568,268194,19721,118570
21382,1,28149,95428,91261,118026,118202,118321,117906,290919,118322
21383,0,14354,2163,118219,118220,120694,118777,130218,308574,118779
